Bandeira,Data da Coleta,Produto,Valor de Venda
SABBÁ,21/06/2023,GASOLINA,45.12
SABBÁ,29/05/2023,GASOLINA ADITIVADA,47.33
SABBÁ,05/06/2023,GASOLINA ADITIVADA,53.04
SABBÁ,30/05/2023,GASOLINA ADITIVADA,125.35
SABBÁ,08/06/2023,ETANOL,4.59
SABBÁ,07/06/2023,GASOLINA ADITIVADA,40.07
SABBÁ,14/06/2023,ETANOL,28.82
SABBÁ,29/05/2023,ETANOL,32.86
SABBÁ,09/06/2023,GASOLINA,10.92
SABBÁ,13/06/2023,DIESEL S10,56.67
SABBÁ,07/06/2023,DIESEL S10,30.95
SABBÁ,21/06/2023,ETANOL,13.64
SABBÁ,29/06/2023,DIESEL S10,41.94
SABBÁ,27/06/2023,GASOLINA ADITIVADA,62.64
SABBÁ,29/06/2023,ETANOL,23.83
SABBÁ,27/06/2023,ETANOL,22.82
SABBÁ,29/06/2023,DIESEL,31.96
SABBÁ,26/06/2023,ETANOL,27.54
SABBÁ,28/06/2023,DIESEL S10,39.8
