Estado - Sigla,Data da Coleta,Produto,Bandeira,Valor de Venda
AC,26/06/2023,GASOLINA,IPIRANGA,6.43
AC,19/06/2023,DIESEL S10,ATEM' S,6.29
AC,26/06/2023,DIESEL S10,ATEM' S,6.74
AC,26/06/2023,GASOLINA ADITIVADA,ATEM' S,6.43
AC,28/06/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.99
AC,26/06/2023,DIESEL S10,IPIRANGA,6.74
AC,26/06/2023,DIESEL,ATEM' S,6.72
AC,28/06/2023,DIESEL S10,BRANCA,5.99
AC,21/06/2023,GASOLINA ADITIVADA,ATEM' S,6.43
AC,26/06/2023,ETANOL,IPIRANGA,5.49
AC,20/06/2023,GASOLINA ADITIVADA,IPIRANGA,6.48
AC,28/06/2023,GASOLINA ADITIVADA,BRANCA,6.19
AC,28/06/2023,GASOLINA,SABBÁ,5.88
AC,21/06/2023,GASOLINA,ATEM' S,6.43
AC,19/06/2023,DIESEL,ATEM' S,6.29
AC,28/06/2023,ETANOL,BRANCA,5.09
AC,28/06/2023,GASOLINA,BRANCA,5.99
